A_form5,B_form5,form_diff5,A_form10,B_form10,form_diff10,A_overall_wr,B_overall_wr,overall_wr_diff,A_venue_wr,B_venue_wr,A_venue_exp,B_venue_exp,venue_exp_diff,venue_wr_diff,venue_bat_first_wr,A_avg_score,B_avg_score,score_diff,A_avg_wickets,B_avg_wickets,wicket_diff,h2h_wr_A,h2h_n,toss_decision_bat,toss_correct,A_consistency,B_consistency,season_stage,team1_won,match_id,season,team_A,team_B
0.0,0.8,-0.8,0.2,0.5,-0.3,0.4776,0.4855,-0.0079,0.2727,0.6226,11,53,-42,-0.3499,0.4384,159.09,159.32,-0.23,5.85,5.98,-0.13,0.4348,23,1,0,0.3307,0.4841,1,1,1426279,2024,Royal Challengers Bangalore,Sunrisers Hyderabad
0.6,0.2,0.4,0.6,0.2,0.4,0.5123,0.42,0.0923,0.5882,0.0,85,1,84,0.5882,0.4111,156.04,168.64,-12.6,5.76,5.82,-0.06,0.6,5,0,1,0.4841,0.433,1,0,1426280,2024,Kolkata Knight Riders,Punjab Kings
0.6,0.6,0.0,0.4,0.4,0.0,0.4571,0.5608,-0.1037,0.4359,0.5,78,14,64,-0.0641,0.4651,155.0,161.3,-6.3,5.96,6.08,-0.12,0.4412,34,0,1,0.5,0.4841,1,1,1426281,2024,Delhi Capitals,Mumbai Indians
0.6,0.8,-0.2,0.6,0.8,-0.2,0.5946,0.5189,0.0757,0.6,0.5,10,0,10,0.1,0.6,171.32,158.06,13.26,6.43,5.75,0.68,0.25,4,0,0,0.4841,0.3307,1,0,1426282,2024,Lucknow Super Giants,Rajasthan Royals
0.4,0.2,0.2,0.4,0.2,0.2,0.6429,0.4797,0.1632,0.5714,0.3333,14,3,11,0.2381,0.4,170.93,159.28,11.65,6.74,5.86,0.88,0.6667,3,0,1,0.4841,0.433,1,0,1426283,2024,Gujarat Titans,Royal Challengers Bangalore
0.4,0.8,-0.4,0.6,0.5,0.1,0.5844,0.4828,0.1016,0.7059,0.1111,68,9,59,0.5948,0.5875,162.58,159.39,3.19,6.23,5.98,0.25,0.7,20,0,0,0.5,0.4841,1,1,1426284,2024,Chennai Super Kings,Sunrisers Hyderabad
0.8,0.4,0.4,0.5,0.6,-0.1,0.4593,0.5102,-0.0509,0.2222,0.5814,9,86,-77,-0.3592,0.4066,155.41,156.47,-1.06,5.97,5.74,0.23,0.4688,32,1,0,0.4841,0.4841,2,0,1426285,2024,Delhi Capitals,Kolkata Knight Riders
0.4,0.4,0.0,0.3,0.5,-0.2,0.5586,0.5789,-0.0203,0.0,0.5455,1,11,-10,-0.5455,0.5455,161.63,171.97,-10.34,6.07,6.34,-0.27,0.25,4,0,0,0.4841,0.4841,2,0,1426286,2024,Mumbai Indians,Lucknow Super Giants
0.6,0.2,0.4,0.6,0.3,0.3,0.5862,0.4314,0.1548,0.7101,0.6667,69,3,66,0.0434,0.5926,162.79,170.47,-7.68,6.25,5.82,0.43,0.2,5,0,0,0.5,0.433,2,0,1426287,2024,Chennai Super Kings,Punjab Kings
0.6,0.8,-0.2,0.5,0.9,-0.4,0.48,0.5211,-0.0411,0.6111,0.4286,54,7,47,0.1825,0.4459,159.25,158.25,1.0,5.97,5.75,0.22,0.5,18,1,0,0.4841,0.3307,2,1,1426288,2024,Sunrisers Hyderabad,Rajasthan Royals
0.6,0.2,0.4,0.6,0.3,0.3,0.5122,0.5564,-0.0442,0.25,0.622,16,82,-66,-0.372,0.4522,156.47,161.56,-5.09,5.76,6.07,-0.31,0.2812,32,0,1,0.4841,0.4841,2,1,1426289,2024,Kolkata Knight Riders,Mumbai Indians
0.4,0.4,0.0,0.4,0.3,0.1,0.6279,0.4818,0.1461,1.0,0.4881,1,84,-83,0.5119,0.4432,171.6,159.47,12.13,6.6,5.85,0.75,0.5,4,0,1,0.4841,0.433,2,0,1426290,2024,Gujarat Titans,Royal Challengers Bangalore
0.4,0.4,0.0,0.5,0.4,0.1,0.5837,0.4423,0.1414,0.5,0.0,0,2,-2,0.5,0.5,162.79,170.33,-7.54,6.23,5.85,0.38,0.1667,6,0,0,0.4841,0.4841,2,1,1426291,2024,Chennai Super Kings,Punjab Kings
0.6,0.6,0.0,0.7,0.6,0.1,0.5142,0.5897,-0.0755,0.5,0.5833,0,12,-12,-0.0833,0.5,156.52,171.28,-14.76,5.77,6.36,-0.59,0.25,4,0,0,0.4841,0.4841,2,1,1426292,2024,Kolkata Knight Riders,Lucknow Super Giants
0.6,0.2,0.4,0.6,0.3,0.3,0.483,0.5543,-0.0713,0.1667,0.6145,12,83,-71,-0.4478,0.4569,159.48,161.5,-2.02,5.97,6.09,-0.12,0.4545,22,0,1,0.4841,0.4841,2,0,1426293,2024,Sunrisers Hyderabad,Mumbai Indians
0.6,0.8,-0.2,0.5,0.8,-0.3,0.4575,0.5187,-0.0612,0.443,0.4545,79,11,68,-0.0115,0.4713,155.4,158.44,-3.04,5.96,5.74,0.22,0.4643,28,0,1,0.5,0.433,2,1,1426294,2024,Delhi Capitals,Rajasthan Royals
0.6,0.4,0.2,0.6,0.6,0.0,0.575,0.4802,0.0948,1.0,0.6182,1,55,-54,0.3818,0.4533,170.42,159.56,10.86,6.35,5.95,0.4,1.0,3,1,0,0.5,0.4841,2,0,1426295,2024,Lucknow Super Giants,Sunrisers Hyderabad
0.6,0.4,0.2,0.4,0.3,0.1,0.4839,0.434,0.0499,0.5,0.0,0,3,-3,0.5,0.5,159.44,169.74,-10.3,5.87,5.91,-0.04,0.5,6,0,0,0.4841,0.4841,2,1,1426296,2024,Royal Challengers Bangalore,Punjab Kings
0.2,0.4,-0.2,0.3,0.5,-0.2,0.6136,0.5855,0.0281,0.5333,0.5,15,2,13,0.0333,0.381,171.05,162.81,8.24,6.59,6.24,0.35,0.5,6,0,1,0.433,0.5,2,1,1426297,2024,Gujarat Titans,Chennai Super Kings
0.8,0.2,0.6,0.7,0.4,0.3,0.5161,0.556,-0.0399,0.5862,0.7692,87,13,74,-0.183,0.4022,156.84,161.55,-4.71,5.79,6.09,-0.3,0.303,33,0,1,0.4841,0.4841,2,1,1426298,2024,Kolkata Knight Riders,Mumbai Indians
0.6,0.4,0.2,0.7,0.4,0.3,0.5163,0.583,-0.0667,0.25,0.7,8,70,-62,-0.45,0.5854,158.64,162.95,-4.31,5.75,6.23,-0.48,0.4643,28,1,1,0.4841,0.5,2,0,1426299,2024,Rajasthan Royals,Chennai Super Kings
0.8,0.6,0.2,0.4,0.6,-0.2,0.4859,0.4597,0.0262,0.4941,0.4,85,10,75,0.0941,0.4382,159.76,155.67,4.09,5.88,5.97,-0.09,0.6207,29,0,1,0.5,0.4841,2,1,1426300,2024,Royal Challengers Bangalore,Delhi Capitals
0.6,0.4,0.2,0.5,0.5,0.0,0.4578,0.561,-0.1032,0.45,0.5,80,0,80,-0.05,0.4773,155.6,170.29,-14.69,5.98,6.2,-0.22,0.25,4,0,1,0.4841,0.4841,2,1,1426302,2024,Delhi Capitals,Lucknow Super Giants
0.4,0.4,0.0,0.6,0.3,0.3,0.5139,0.4259,0.088,0.5,1.0,2,1,1,-0.5,0.5,158.56,169.94,-11.38,5.75,5.93,-0.18,0.6667,6,1,1,0.5,0.433,2,0,1426303,2024,Rajasthan Royals,Punjab Kings
0.2,0.2,0.0,0.4,0.4,0.0,0.5476,0.5538,-0.0062,0.5,0.619,4,84,-80,-0.119,0.453,170.74,161.46,9.28,6.14,6.1,0.04,0.8,5,0,1,0.4841,0.433,2,1,1426305,2024,Lucknow Super Giants,Mumbai Indians
1.0,0.6,0.4,0.5,0.5,0.0,0.488,0.5847,-0.0967,0.5,0.6,86,10,76,-0.1,0.4444,159.87,162.87,-3.0,5.9,6.22,-0.32,0.3226,31,0,1,0.4841,0.5,2,1,1426306,2024,Royal Challengers Bangalore,Chennai Super Kings
0.6,0.4,0.2,0.4,0.6,-0.2,0.4364,0.4831,-0.0467,0.0,0.625,1,56,-55,-0.625,0.4474,169.49,159.6,9.89,5.98,5.94,0.04,0.3333,6,1,0,0.4841,0.4841,2,0,1426307,2024,Punjab Kings,Sunrisers Hyderabad
0.6,0.8,-0.2,0.7,0.7,0.0,0.486,0.5181,-0.0321,0.0,0.6667,2,3,-1,-0.6667,0.4091,159.91,156.84,3.07,5.94,5.8,0.14,0.3462,26,1,0,0.4841,0.433,2,0,1426309,2024,Sunrisers Hyderabad,Kolkata Knight Riders
1.0,0.2,0.8,0.6,0.5,0.1,0.49,0.5115,-0.0215,0.5,0.6667,4,3,1,-0.1667,0.3913,160.1,158.49,1.61,5.9,5.74,0.16,0.5357,28,0,1,0.433,0.5,2,0,1426310,2024,Royal Challengers Bangalore,Rajasthan Royals
0.6,0.2,0.4,0.6,0.5,0.1,0.4833,0.5138,-0.0305,0.1,0.2222,10,9,1,-0.1222,0.5783,159.91,158.56,1.35,5.92,5.75,0.17,0.5263,19,0,0,0.5,0.5,2,1,1426311,2024,Sunrisers Hyderabad,Rajasthan Royals
0.6,1.0,-0.4,0.6,0.7,-0.1,0.4862,0.52,-0.0338,0.1818,0.2857,11,14,-3,-0.1039,0.5833,159.99,156.87,3.12,5.92,5.82,0.1,0.3333,27,1,1,0.5,0.433,2,0,1426312,2024,Sunrisers Hyderabad,Kolkata Knight Riders
1.0,0.8,0.2,0.8,0.6,0.2,0.5219,0.4881,0.0338,0.5909,0.3846,88,13,75,0.2063,0.4086,156.7,160.15,-3.45,5.83,5.9,-0.07,0.5882,34,0,1,0.3307,0.433,0,0,1426313,2025,Kolkata Knight Riders,Royal Challengers Bangalore
0.6,0.2,0.4,0.5,0.5,0.0,0.4835,0.5114,-0.0279,0.6316,0.375,57,8,49,0.2566,0.4416,159.73,158.47,1.26,5.9,5.77,0.13,0.55,20,0,1,0.5,0.4841,0,1,1426314,2025,Sunrisers Hyderabad,Rajasthan Royals
0.2,0.4,-0.2,0.3,0.5,-0.2,0.5517,0.5823,-0.0306,0.5333,0.7042,15,71,-56,-0.1709,0.5765,161.59,162.99,-1.4,6.1,6.22,-0.12,0.5405,37,0,0,0.433,0.4841,0,0,1426315,2025,Mumbai Indians,Chennai Super Kings
0.4,0.6,-0.2,0.4,0.6,-0.2,0.5581,0.46,0.0981,0.5,0.4286,0,7,-7,0.0714,0.5333,171.74,155.81,15.93,6.14,5.99,0.15,0.6,5,0,0,0.5,0.4841,0,0,1426316,2025,Lucknow Super Giants,Delhi Capitals
0.4,0.4,0.0,0.3,0.4,-0.1,0.4286,0.6222,-0.1936,0.5,0.5625,4,16,-12,-0.0625,0.375,170.29,172.38,-2.09,5.98,6.62,-0.64,0.4,5,0,1,0.4841,0.4841,0,1,1426317,2025,Punjab Kings,Gujarat Titans
0.2,0.8,-0.6,0.4,0.7,-0.3,0.5091,0.5198,-0.0107,0.3333,0.5,3,0,3,-0.1667,0.5,158.85,156.77,2.08,5.77,5.82,-0.05,0.5,28,0,0,0.433,0.433,0,0,1426318,2025,Rajasthan Royals,Kolkata Knight Riders
0.6,0.2,0.4,0.5,0.4,0.1,0.4863,0.5455,-0.0592,0.6379,0.5,58,2,56,0.1379,0.4487,160.42,172.59,-12.17,5.9,6.2,-0.3,0.25,4,0,1,0.4841,0.4841,0,0,1426319,2025,Sunrisers Hyderabad,Lucknow Super Giants
0.8,0.6,0.2,0.7,0.5,0.2,0.4901,0.584,-0.0939,0.3846,0.7083,13,72,-59,-0.3237,0.5698,160.22,162.97,-2.75,5.91,6.23,-0.32,0.3438,32,0,0,0.3307,0.5,0,1,1426320,2025,Royal Challengers Bangalore,Chennai Super Kings
0.2,0.2,0.0,0.3,0.2,0.1,0.6087,0.5496,0.0591,0.5294,0.0,17,3,14,0.5294,0.4,173.67,161.57,12.1,6.59,6.1,0.49,0.6,5,0,1,0.4841,0.3307,0,1,1426321,2025,Gujarat Titans,Mumbai Indians
0.4,0.6,-0.2,0.5,0.7,-0.2,0.4837,0.4622,0.0215,0.5,0.5,6,8,-2,0.0,0.5,160.58,156.03,4.55,5.9,6.0,-0.1,0.5417,24,1,1,0.5,0.4841,0,0,1426322,2025,Sunrisers Hyderabad,Delhi Capitals
0.2,0.4,-0.2,0.3,0.4,-0.1,0.5068,0.5816,-0.0748,0.25,0.5,4,0,4,-0.25,0.5,158.82,162.9,-4.08,5.75,6.23,-0.48,0.4483,29,0,0,0.3307,0.5,0,1,1426323,2025,Rajasthan Royals,Chennai Super Kings
0.8,0.2,0.6,0.8,0.2,0.6,0.5217,0.5475,-0.0258,0.2941,0.6118,17,85,-68,-0.3177,0.4576,156.75,161.56,-4.81,5.83,6.1,-0.27,0.3235,34,0,1,0.3307,0.3307,0,0,1426324,2025,Kolkata Knight Riders,Mumbai Indians
0.4,0.4,0.0,0.5,0.4,0.1,0.5556,0.4386,0.117,0.5385,0.5,13,2,11,0.0385,0.5385,173.04,171.56,1.48,6.27,5.96,0.31,0.75,4,0,0,0.4841,0.5,0,0,1426325,2025,Lucknow Super Giants,Punjab Kings
0.8,0.4,0.4,0.8,0.4,0.4,0.4921,0.617,-0.1249,0.5057,0.5,87,2,85,0.0057,0.4505,160.36,174.15,-13.79,5.92,6.57,-0.65,0.6,5,0,1,0.3307,0.4841,0,0,1426326,2025,Royal Challengers Bangalore,Gujarat Titans
0.6,0.4,0.2,0.7,0.5,0.2,0.5197,0.4811,0.0386,0.5843,0.3,89,10,79,0.2843,0.4043,156.59,160.59,-4.0,5.82,5.88,-0.06,0.6786,28,0,1,0.433,0.5,0,1,1426327,2025,Kolkata Knight Riders,Sunrisers Hyderabad
0.4,0.2,0.2,0.4,0.2,0.2,0.5435,0.5492,-0.0057,0.5,0.0,14,2,12,0.5,0.5,173.0,161.41,11.59,6.17,6.12,0.05,0.8333,6,0,0,0.4841,0.433,0,1,1426328,2025,Lucknow Super Giants,Mumbai Indians
0.8,0.4,0.4,0.7,0.4,0.3,0.4643,0.5792,-0.1149,0.3636,0.6986,11,73,-62,-0.335,0.5747,156.07,162.95,-6.88,6.02,6.25,-0.23,0.3667,30,1,1,0.433,0.4841,0,1,1426329,2025,Delhi Capitals,Chennai Super Kings
0.4,0.6,-0.2,0.3,0.5,-0.2,0.509,0.4483,0.0607,1.0,0.2,1,5,-4,0.8,0.4,158.92,171.66,-12.74,5.75,5.98,-0.23,0.5714,7,0,1,0.433,0.4841,0,1,1426330,2025,Rajasthan Royals,Punjab Kings
0.2,0.6,-0.4,0.4,0.5,-0.1,0.4785,0.625,-0.1465,0.6271,0.5,59,0,59,0.1271,0.443,160.38,174.06,-13.68,5.88,6.6,-0.72,0.25,4,0,1,0.4841,0.5,0,0,1426332,2025,Sunrisers Hyderabad,Gujarat Titans
0.6,0.2,0.4,0.8,0.2,0.6,0.4902,0.5472,-0.057,0.4444,0.6163,18,86,-68,-0.1719,0.4538,160.39,161.52,-1.13,5.91,6.12,-0.21,0.4242,33,0,1,0.433,0.433,0,1,1426333,2025,Royal Challengers Bangalore,Mumbai Indians
0.6,0.6,0.0,0.4,0.8,-0.4,0.5532,0.5216,0.0316,0.3333,0.5889,3,90,-87,-0.2556,0.4105,173.64,156.76,16.88,6.15,5.84,0.31,0.6,5,0,1,0.4841,0.433,0,1,1426331,2025,Lucknow Super Giants,Kolkata Knight Riders
0.6,0.2,0.4,0.5,0.4,0.1,0.4407,0.5768,-0.1361,0.1667,0.5,6,0,6,-0.3333,0.5,171.37,162.93,8.44,5.95,6.24,-0.29,0.7143,7,1,1,0.5,0.4841,0,1,1426334,2025,Punjab Kings,Chennai Super Kings
0.8,0.4,0.4,0.5,0.3,0.2,0.6327,0.5112,0.1215,0.5556,0.75,18,4,14,-0.1944,0.4231,173.63,159.13,14.5,6.63,5.77,0.86,0.8333,6,0,1,0.5,0.4841,1,1,1426335,2025,Gujarat Titans,Rajasthan Royals
0.6,0.8,-0.2,0.8,0.7,0.1,0.4922,0.4664,0.0258,0.5,0.3636,88,11,77,0.1364,0.4457,160.63,156.18,4.45,5.92,6.01,-0.09,0.6333,30,0,1,0.433,0.433,1,0,1426336,2025,Royal Challengers Bangalore,Delhi Capitals
0.2,0.4,-0.2,0.3,0.7,-0.4,0.5744,0.5195,0.0549,0.6892,0.3333,74,15,59,0.3559,0.5795,163.09,157.06,6.03,6.24,5.82,0.42,0.6552,29,0,0,0.433,0.4841,1,0,1426337,2025,Chennai Super Kings,Kolkata Knight Riders
0.6,0.2,0.4,0.6,0.4,0.2,0.45,0.4759,-0.0259,0.0,0.6167,2,60,-58,-0.6167,0.4375,172.17,160.33,11.84,5.93,5.87,0.06,0.2857,7,1,0,0.5,0.433,1,0,1426339,2025,Punjab Kings,Sunrisers Hyderabad
0.8,0.6,0.2,0.6,0.5,0.1,0.64,0.5625,0.0775,0.5,0.5333,2,15,-13,-0.0333,0.5333,174.5,174.98,-0.48,6.7,6.17,0.53,0.8,5,0,0,0.4841,0.5,1,0,1426338,2025,Gujarat Titans,Lucknow Super Giants
0.4,0.6,-0.2,0.3,0.7,-0.4,0.5089,0.4903,0.0186,0.5,0.5,10,2,8,0.0,0.5,159.13,160.64,-1.51,5.77,5.91,-0.14,0.4828,29,0,0,0.4841,0.4841,1,0,1426340,2025,Rajasthan Royals,Royal Challengers Bangalore
0.2,1.0,-0.8,0.2,0.8,-0.6,0.5451,0.4685,0.0766,0.4667,0.4568,15,81,-66,0.0099,0.4831,161.7,156.23,5.47,6.12,6.02,0.1,0.5429,35,0,1,0.433,0.433,1,1,1426341,2025,Mumbai Indians,Delhi Capitals
0.8,0.0,0.8,0.5,0.3,0.2,0.5714,0.572,-0.0006,0.5625,0.0,16,1,15,0.5625,0.5,175.2,162.84,12.36,6.16,6.23,-0.07,0.75,4,0,0,0.4841,0.433,1,0,1426342,2025,Lucknow Super Giants,Chennai Super Kings
0.6,0.6,0.0,0.5,0.7,-0.2,0.4426,0.5214,-0.0788,0.2857,0.5,7,0,7,-0.2143,0.5714,173.36,156.87,16.49,5.87,5.84,0.03,0.5,6,1,1,0.5,0.4841,1,1,1426343,2025,Punjab Kings,Kolkata Knight Riders
0.2,0.4,-0.2,0.4,0.3,0.1,0.4787,0.5468,-0.0681,0.1538,0.6092,13,87,-74,-0.4554,0.4583,160.79,161.86,-1.07,5.87,6.13,-0.26,0.4348,23,0,1,0.4841,0.433,1,0,1426345,2025,Sunrisers Hyderabad,Mumbai Indians
0.6,0.6,0.0,0.7,0.5,0.2,0.4922,0.4516,0.0406,0.4944,0.0,89,1,88,0.4944,0.4409,160.69,172.35,-11.66,5.9,5.94,-0.04,0.5714,7,0,1,0.4841,0.4841,1,0,1426346,2025,Royal Challengers Bangalore,Punjab Kings
0.8,0.8,0.0,0.7,0.5,0.2,0.4667,0.6275,-0.1608,0.8,0.5789,5,19,-14,0.2211,0.4444,156.37,174.61,-18.24,6.01,6.65,-0.64,0.6,5,0,1,0.433,0.4841,1,0,1426347,2025,Delhi Capitals,Gujarat Titans
0.6,0.4,0.2,0.5,0.3,0.2,0.56,0.5067,0.0533,0.5,0.4545,2,11,-9,0.0455,0.4545,175.02,159.19,15.83,6.14,5.75,0.39,0.2,5,1,0,0.4841,0.4841,1,1,1426348,2025,Lucknow Super Giants,Rajasthan Royals
0.6,0.4,0.2,0.6,0.6,0.0,0.4603,0.4903,-0.03,0.375,0.5,8,0,8,-0.125,0.625,171.17,160.44,10.73,5.98,5.9,0.08,0.5,8,0,0,0.4841,0.5,1,0,1426349,2025,Punjab Kings,Royal Challengers Bangalore
0.2,0.6,-0.4,0.3,0.4,-0.1,0.5738,0.5485,0.0253,0.52,0.6136,25,88,-63,-0.0936,0.4545,162.86,161.88,0.98,6.23,6.13,0.1,0.4737,38,0,1,0.433,0.4841,1,0,1426350,2025,Chennai Super Kings,Mumbai Indians
0.8,0.4,0.4,0.6,0.6,0.0,0.6346,0.5194,0.1152,1.0,0.5824,2,91,-89,0.4176,0.4167,175.17,156.63,18.54,6.67,5.85,0.82,0.6667,3,0,1,0.433,0.5,1,1,1426351,2025,Gujarat Titans,Kolkata Knight Riders
0.8,0.6,0.2,0.6,0.6,0.0,0.5686,0.4648,0.1038,0.5294,0.5,17,2,15,0.0294,0.4706,175.12,156.55,18.57,6.12,6.0,0.12,0.5,6,0,1,0.4841,0.4841,1,0,1426352,2025,Lucknow Super Giants,Delhi Capitals
0.2,0.6,-0.4,0.3,0.4,-0.1,0.4762,0.5502,-0.074,0.623,0.6154,61,13,48,0.0076,0.4321,160.8,161.93,-1.13,5.87,6.13,-0.26,0.4167,24,0,1,0.433,0.5,1,0,1426353,2025,Sunrisers Hyderabad,Mumbai Indians
0.6,0.4,0.2,0.6,0.3,0.3,0.4923,0.5044,-0.0121,0.4889,0.5714,90,7,83,-0.0825,0.4362,160.43,159.27,1.16,5.9,5.74,0.16,0.5333,30,0,1,0.4841,0.433,1,1,1426354,2025,Royal Challengers Bangalore,Rajasthan Royals
0.2,0.2,0.0,0.3,0.3,0.0,0.5714,0.4737,0.0977,0.68,0.1667,75,12,63,0.5133,0.573,162.92,160.71,2.21,6.21,5.85,0.36,0.7143,21,0,0,0.433,0.433,1,0,1426355,2025,Chennai Super Kings,Sunrisers Hyderabad
0.6,0.6,0.0,0.7,0.6,0.1,0.4669,0.4943,-0.0274,0.4512,0.6,82,10,72,-0.1488,0.4889,156.57,160.61,-4.04,6.0,5.91,0.09,0.3871,31,0,1,0.433,0.4841,1,0,1426358,2025,Delhi Capitals,Royal Challengers Bangalore
0.8,0.6,0.2,0.5,0.6,-0.1,0.5519,0.5577,-0.0058,0.618,0.6,89,5,84,0.018,0.4508,161.87,174.81,-12.94,6.13,6.04,0.09,0.1429,7,0,1,0.4841,0.4841,1,1,1426357,2025,Mumbai Indians,Lucknow Super Giants
0.8,0.2,0.6,0.7,0.3,0.4,0.6415,0.5022,0.1393,1.0,0.4167,2,12,-10,0.5833,0.5,175.6,159.43,16.17,6.7,5.74,0.96,0.8571,7,0,0,0.433,0.433,1,0,1426359,2025,Gujarat Titans,Rajasthan Royals
0.4,0.4,0.0,0.5,0.6,-0.1,0.5174,0.4651,0.0523,0.4545,0.4458,11,83,-72,0.0087,0.4835,156.64,156.59,0.05,5.84,5.99,-0.15,0.5455,33,0,1,0.4841,0.4841,1,1,1426360,2025,Kolkata Knight Riders,Delhi Capitals
0.2,0.6,-0.4,0.2,0.6,-0.4,0.5691,0.4531,0.116,0.6711,0.75,76,4,72,-0.0789,0.5667,162.88,170.95,-8.07,6.2,5.94,0.26,0.25,8,0,0,0.3307,0.4841,2,0,1426361,2025,Chennai Super Kings,Punjab Kings
1.0,0.2,0.8,0.6,0.3,0.3,0.5535,0.5044,0.0491,0.0,0.4615,1,13,-12,-0.4615,0.4615,162.07,159.66,2.41,6.15,5.73,0.42,0.5172,29,0,1,0.433,0.4841,2,1,1426362,2025,Mumbai Indians,Rajasthan Royals
0.6,0.4,0.2,0.7,0.3,0.4,0.6296,0.4764,0.1532,0.6,0.0,20,3,17,0.6,0.4286,176.22,160.68,15.54,6.61,5.87,0.74,0.8,5,0,1,0.433,0.433,2,1,1426363,2025,Gujarat Titans,Sunrisers Hyderabad
0.8,0.2,0.6,0.7,0.2,0.5,0.4962,0.5668,-0.0706,0.4945,0.5455,91,11,80,-0.051,0.4421,160.62,162.99,-2.37,5.92,6.2,-0.28,0.3636,33,0,1,0.4841,0.3307,2,1,1426364,2025,Royal Challengers Bangalore,Chennai Super Kings
0.4,0.2,0.2,0.5,0.3,0.2,0.5192,0.5022,0.017,0.5761,0.3333,92,12,80,0.2428,0.4227,156.82,159.47,-2.65,5.85,5.72,0.13,0.5172,29,1,0,0.5,0.4841,2,1,1426365,2025,Kolkata Knight Riders,Rajasthan Royals
0.6,0.4,0.2,0.6,0.5,0.1,0.4615,0.5472,-0.0857,0.0,0.5,4,0,4,-0.5,0.5,171.31,174.55,-3.24,6.0,6.06,-0.06,0.4,5,0,0,0.4841,0.5,2,1,1426366,2025,Punjab Kings,Lucknow Super Giants
1.0,0.6,0.4,0.7,0.7,0.0,0.5551,0.6364,-0.0813,0.6222,0.6,90,5,85,0.0222,0.4553,162.27,177.09,-14.82,6.16,6.6,-0.44,0.3333,6,0,1,0.433,0.433,2,0,1426368,2025,Mumbai Indians,Gujarat Titans
0.6,0.2,0.4,0.5,0.1,0.4,0.5211,0.5645,-0.0434,0.5806,0.5,93,12,81,0.0806,0.4286,157.01,163.19,-6.18,5.86,6.2,-0.34,0.3667,30,1,0,0.5,0.3307,2,0,1426369,2025,Kolkata Knight Riders,Chennai Super Kings
0.8,0.2,0.6,0.7,0.3,0.4,0.4697,0.5,-0.0303,0.5,0.4286,0,14,-14,0.0714,0.5,172.29,159.67,12.62,6.02,5.71,0.31,0.375,8,1,1,0.4841,0.433,2,1,1426371,2025,Punjab Kings,Rajasthan Royals
0.2,0.8,-0.6,0.6,0.8,-0.2,0.4633,0.6429,-0.1796,0.4405,0.5,84,2,82,-0.0595,0.4891,156.72,176.55,-19.83,6.0,6.62,-0.62,0.5,6,0,1,0.5,0.433,2,0,1426372,2025,Delhi Capitals,Gujarat Titans
0.2,0.4,-0.2,0.5,0.3,0.2,0.537,0.474,0.063,0.5,0.0,18,1,17,0.5,0.4444,175.0,160.81,14.19,6.04,5.88,0.16,0.8,5,0,1,0.5,0.433,2,0,1426373,2025,Lucknow Super Giants,Sunrisers Hyderabad
0.2,0.2,0.0,0.2,0.3,-0.1,0.5663,0.4978,0.0685,0.7273,0.4167,11,12,-1,0.3106,0.4839,163.27,159.88,3.39,6.2,5.71,0.49,0.5333,30,0,1,0.433,0.3307,2,0,1426374,2025,Chennai Super Kings,Rajasthan Royals
0.8,0.2,0.6,0.7,0.5,0.2,0.5531,0.4615,0.0916,0.6154,0.3333,91,18,73,0.2821,0.4516,162.25,156.88,5.37,6.16,5.98,0.18,0.5556,36,0,1,0.433,0.4841,2,1,1426375,2025,Mumbai Indians,Delhi Capitals
0.2,0.8,-0.6,0.4,0.8,-0.4,0.5273,0.6491,-0.1218,0.0,0.619,1,21,-20,-0.619,0.4483,175.55,177.05,-1.5,6.02,6.56,-0.54,0.3333,6,0,1,0.4841,0.433,2,1,1426376,2025,Lucknow Super Giants,Gujarat Titans
0.4,0.8,-0.4,0.3,0.7,-0.4,0.4767,0.4981,-0.0214,0.5,1.0,2,1,1,-0.5,0.4211,161.04,160.82,0.22,5.88,5.92,-0.04,0.5417,24,0,1,0.4841,0.433,2,1,1426377,2025,Sunrisers Hyderabad,Royal Challengers Bangalore
0.8,0.2,0.6,0.7,0.4,0.3,0.4776,0.4598,0.0178,1.0,0.0,1,1,0,1.0,0.5333,172.99,156.75,16.24,6.03,5.98,0.05,0.2857,7,0,0,0.433,0.433,2,0,1426386,2025,Punjab Kings,Delhi Capitals
0.6,0.4,0.2,0.4,0.5,-0.1,0.4794,0.5191,-0.0397,0.6667,0.5,12,12,0,0.1667,0.4787,161.4,157.09,4.31,5.9,5.87,0.03,0.3103,29,1,0,0.5,0.5,2,1,1426379,2025,Sunrisers Hyderabad,Kolkata Knight Riders
0.2,0.6,-0.4,0.2,0.7,-0.5,0.564,0.6379,-0.0739,0.3333,0.5909,3,22,-19,-0.2576,0.4667,163.36,177.48,-14.12,6.19,6.48,-0.29,0.4286,7,1,0,0.433,0.4841,2,1,1426378,2025,Chennai Super Kings,Gujarat Titans
0.8,0.6,0.2,0.7,0.6,0.1,0.5547,0.4706,0.0841,0.5,0.5,2,2,0,0.0,0.5,162.31,173.47,-11.16,6.18,6.0,0.18,0.5,6,0,0,0.3307,0.4841,2,0,1426380,2025,Mumbai Indians,Punjab Kings
0.2,0.8,-0.6,0.5,0.6,-0.1,0.5357,0.4962,0.0395,0.4737,0.5,19,2,17,-0.0263,0.45,176.61,160.93,15.68,6.07,5.92,0.15,0.4,5,0,1,0.4841,0.4841,2,0,1426381,2025,Lucknow Super Giants,Royal Challengers Bangalore
